,SiteName,2019,2020,Shift,Area,Measure,Year Change,% Change,Colour,Table,GenericLocation,RevenueType,LocationName,Day,OrdDay,OrdSession,Session,DaySession,Colour_TY,Colour_LY,Colour_CHG
3184,Quaglinos,1179.67,860.6899999999999,,,Revenue,-318.98000000000013,-27.03976535810863,Red,Daily,Full Site,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3185,Quaglinos,3037.1800000000003,845.0799999999999,,,Revenue,-2192.1000000000004,-72.17550490915916,Red,Daily,Full Site,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3186,Quaglinos,1031.85,1009.6700000000002,,,Revenue,-22.179999999999723,-2.1495372389397414,Red,Daily,Full Site,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3187,Quaglinos,2188.3999999999996,1122.93,,,Revenue,-1065.4699999999996,-48.687168707731665,Red,Daily,Full Site,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3188,Radici,22.5,0.0,,,Revenue,-22.5,-100.0,Red,Daily,Full Site,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3189,Radici,44.17,0.0,,,Revenue,-44.17,-100.0,Red,Daily,Full Site,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3190,Radici,41.86,0.0,,,Revenue,-41.86,-100.0,Red,Daily,Full Site,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3191,Radici,116.46000000000001,0.0,,,Revenue,-116.46000000000001,-100.0,Red,Daily,Full Site,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3192,Radici,156.04,51.53999999999999,,,Revenue,-104.5,-66.97000769033582,Red,Daily,Full Site,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3193,Radici,589.36,434.99,,,Revenue,-154.37,-26.19281932944211,Red,Daily,Full Site,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3194,Sartoria,170.43,45.32,,,Revenue,-125.11000000000001,-73.40843748166404,Red,Daily,Full Site,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3195,Sartoria,429.16999999999996,349.15999999999997,,,Revenue,-80.00999999999999,-18.642961996411678,Red,Daily,Full Site,Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3196,Sartoria,296.73,80.03999999999999,,,Revenue,-216.69000000000003,-73.02598321706603,Red,Daily,Full Site,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3197,Sartoria,949.1299999999999,415.01,,,Revenue,-534.1199999999999,-56.27469366683172,Red,Daily,Full Site,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3198,Sartoria,893.8299999999999,188.35999999999999,,,Revenue,-705.4699999999999,-78.9266415313874,Red,Daily,Full Site,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3199,Sartoria,5729.17,660.0,,,Revenue,-5069.17,-88.48000670254156,Red,Daily,Full Site,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3200,Sartoria,606.7799999999999,330.77,,,Revenue,-276.0099999999999,-45.487656152147395,Red,Daily,Full Site,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3201,Sartoria,2150.81,400.0,,,Revenue,-1750.81,-81.40235539168964,Red,Daily,Full Site,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3202,Skylon,948.3699999999999,310.71,,,Revenue,-637.6599999999999,-67.23747060746332,Red,Daily,Full Site,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3203,Skylon,2625.0,235.81,,,Revenue,-2389.19,-91.0167619047619,Red,Daily,Full Site,Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3204,Skylon,226.67,348.53,,,Revenue,121.85999999999999,53.760974103322,lime,Daily,Full Site,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
3205,Skylon,295.81999999999994,650.8000000000001,,,Revenue,354.98000000000013,119.99864782638099,lime,Daily,Full Site,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
3206,Skylon,812.9300000000001,939.2499999999999,,,Revenue,126.31999999999982,15.538853283800549,lime,Daily,Full Site,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,limegreen
3207,Skylon,1524.1299999999997,858.3000000000001,,,Revenue,-665.8299999999996,-43.685906057882185,Red,Daily,Full Site,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3208,Skylon,1054.79,2211.14,,,Revenue,1156.35,109.62845684923064,lime,Daily,Full Site,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
3209,Skylon,2515.0699999999997,1254.1100000000001,,,Revenue,-1260.9599999999996,-50.13617911231098,Red,Daily,Full Site,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3210,South Place Hotel,620.64,414.66999999999996,,,Revenue,-205.97000000000003,-33.18671049239495,Red,Daily,Full Site,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3211,South Place Hotel,1004.37,953.33,,,Revenue,-51.039999999999964,-5.081792566484459,Red,Daily,Full Site,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3212,South Place Hotel,3057.61,64.17,,,Revenue,-2993.44,-97.90130199731162,Red,Daily,Full Site,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3213,South Place Hotel,3930.95,1293.88,,,Revenue,-2637.0699999999997,-67.08480138388938,Red,Daily,Full Site,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3214,The Modern Pantry,2532.58,0.0,,,Revenue,-2532.58,-100.0,Red,Daily,Full Site,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3215,The Modern Pantry,3433.42,0.0,,,Revenue,-3433.42,-100.0,Red,Daily,Full Site,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3216,Trinity,519.51,283.48,,,Revenue,-236.02999999999997,-45.433196666089195,Red,Daily,Full Site,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3217,Trinity,173.59,412.89000000000004,,,Revenue,239.30000000000004,137.85356299326,lime,Daily,Full Site,Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,lime
3218,Trinity,184.96,399.33,,,Revenue,214.36999999999998,115.90073529411762,lime,Daily,Full Site,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
3219,Trinity,71.68,202.49999999999997,,,Revenue,130.81999999999996,182.5055803571428,lime,Daily,Full Site,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
3220,Trinity,854.68,375.95000000000005,,,Revenue,-478.7299999999999,-56.012776711751755,Red,Daily,Full Site,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3221,Trinity,500.0,296.25,,,Revenue,-203.75,-40.75,Red,Daily,Full Site,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3222,Trinity,744.99,821.7800000000001,,,Revenue,76.79000000000008,10.307520906320901,lime,Daily,Full Site,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
3223,Trinity,545.21,439.49,,,Revenue,-105.72000000000003,-19.390693494249923,Red,Daily,Full Site,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3224,White City,103.77000000000001,0.0,,,Revenue,-103.77000000000001,-100.0,Red,Daily,Full Site,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3225,White City,42.489999999999995,0.0,,,Revenue,-42.489999999999995,-100.0,Red,Daily,Full Site,Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3226,White City,234.17,89.58,,,Revenue,-144.58999999999997,-61.745740274159786,Red,Daily,Full Site,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3227,White City,66.66,27.5,,,Revenue,-39.16,-58.745874587458744,Red,Daily,Full Site,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3228,White City,433.36,0.0,,,Revenue,-433.36,-100.0,Red,Daily,Full Site,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3229,White City,326.64,0.0,,,Revenue,-326.64,-100.0,Red,Daily,Full Site,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3230,White City,305.42,408.16,,,Revenue,102.74000000000001,33.63892344967586,lime,Daily,Full Site,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
3231,White City,406.60999999999996,258.74,,,Revenue,-147.86999999999995,-36.36654287892574,Red,Daily,Full Site,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3232,100 Wardour Street,3.75,0.0,,,Revenue,-3.75,-100.0,Red,Daily,Bar,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3233,100 Wardour Street,514.02,0.0,,,Revenue,-514.02,-100.0,Red,Daily,Bar,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3234,100 Wardour Street,237.9,0.0,,,Revenue,-237.9,-100.0,Red,Daily,Bar,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3235,100 Wardour Street,-77.0,0.0,,,Revenue,77.0,-100.0,lime,Daily,Restaurant,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,lime
3236,100 Wardour Street,138.98000000000002,0.0,,,Revenue,-138.98000000000002,-100.0,Red,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3237,100 Wardour Street,3030.66,0.0,,,Revenue,-3030.66,-100.0,Red,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3238,100 Wardour Street,759.56,0.0,,,Revenue,-759.56,-100.0,Red,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3239,20 Stories,754.7699999999999,0.0,,,Revenue,-754.7699999999999,-100.0,Red,Daily,Bar,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3240,20 Stories,176.24,0.0,,,Revenue,-176.24,-100.0,Red,Daily,Bar,Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3241,20 Stories,552.9499999999999,0.0,,,Revenue,-552.9499999999999,-100.0,Red,Daily,Bar,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3242,20 Stories,184.55,0.0,,,Revenue,-184.55,-100.0,Red,Daily,Bar,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3243,20 Stories,913.67,520.3499999999999,,,Revenue,-393.32000000000005,-43.048365383563,Red,Daily,Bar,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3244,20 Stories,242.04000000000002,38.33,,,Revenue,-203.71000000000004,-84.16377458271361,Red,Daily,Bar,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3245,20 Stories,1265.6499999999999,27.8,,,Revenue,-1237.85,-97.80350017777427,Red,Daily,Bar,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3246,20 Stories,412.91999999999996,0.0,,,Revenue,-412.91999999999996,-100.0,Red,Daily,Bar,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3247,20 Stories,415.0,0.0,,,Revenue,-415.0,-100.0,Red,Daily,PDR,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3248,20 Stories,645.84,0.0,,,Revenue,-645.84,-100.0,Red,Daily,PDR,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3249,20 Stories,246.66000000000003,0.0,,,Revenue,-246.66000000000003,-100.0,Red,Daily,PDR,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3250,20 Stories,2152.1100000000006,2239.0799999999995,,,Revenue,86.96999999999889,4.041150312948635,lime,Daily,Restaurant,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,lime
3251,20 Stories,872.47,705.8000000000001,,,Revenue,-166.66999999999996,-19.1032356413401,Red,Daily,Restaurant,Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3252,20 Stories,1587.3000000000002,2315.02,,,Revenue,727.7199999999998,45.84640584640583,lime,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
3253,20 Stories,447.07,1025.0,,,Revenue,577.9300000000001,129.27058402487307,lime,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
3254,20 Stories,5922.75,6010.859999999998,,,Revenue,88.10999999999785,1.4876535393186923,lime,Daily,Restaurant,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,limegreen
3255,20 Stories,1712.51,1263.71,,,Revenue,-448.79999999999995,-26.207146235642416,Red,Daily,Restaurant,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3256,20 Stories,4207.41,5451.15,,,Revenue,1243.7399999999998,29.56070361576361,lime,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
3257,20 Stories,2136.6400000000003,1261.24,,,Revenue,-875.4000000000003,-40.97087015126555,Red,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3258,Aster,398.99,0.0,,,Revenue,-398.99,-100.0,Red,Daily,PDR,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3259,Aster,98.74,0.0,,,Revenue,-98.74,-100.0,Red,Daily,PDR,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3260,Aster,1070.38,0.0,,,Revenue,-1070.38,-100.0,Red,Daily,PDR,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3261,Aster,525.01,0.0,,,Revenue,-525.01,-100.0,Red,Daily,PDR,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3262,Aster,876.06,0.0,,,Revenue,-876.06,-100.0,Red,Daily,Restaurant,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3263,Aster,33.33,0.0,,,Revenue,-33.33,-100.0,Red,Daily,Restaurant,Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3264,Aster,2338.97,225.11,,,Revenue,-2113.8599999999997,-90.37567818313188,Red,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3265,Aster,405.84,44.99,,,Revenue,-360.84999999999997,-88.91435048294895,Red,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3266,Aster,2373.7299999999996,0.0,,,Revenue,-2373.7299999999996,-100.0,Red,Daily,Restaurant,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3267,Aster,547.46,0.0,,,Revenue,-547.46,-100.0,Red,Daily,Restaurant,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3268,Aster,1996.3300000000004,1088.9,,,Revenue,-907.4300000000003,-45.454909759408515,Red,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3269,Aster,819.62,362.94,,,Revenue,-456.68,-55.71850369683512,Red,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3270,Avenue,37.71,0.0,,,Revenue,-37.71,-100.0,Red,Daily,Bar,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3271,Avenue,20.0,0.0,,,Revenue,-20.0,-100.0,Red,Daily,Bar,Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3272,Avenue,190.59,15.24,,,Revenue,-175.35,-92.00377774279868,Red,Daily,Bar,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3273,Avenue,57.5,0.0,,,Revenue,-57.5,-100.0,Red,Daily,Bar,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3274,Avenue,331.27,0.0,,,Revenue,-331.27,-100.0,Red,Daily,Bar,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3275,Avenue,78.32,0.0,,,Revenue,-78.32,-100.0,Red,Daily,Bar,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3276,Avenue,361.60999999999996,125.84,,,Revenue,-235.76999999999995,-65.20007743148696,Red,Daily,Bar,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3277,Avenue,592.5200000000001,88.34,,,Revenue,-504.18000000000006,-85.0907986228313,Red,Daily,Bar,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3278,Avenue,292.50000000000006,0.0,,,Revenue,-292.50000000000006,-100.0,Red,Daily,PDR,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3279,Avenue,140.0,0.0,,,Revenue,-140.0,-100.0,Red,Daily,PDR,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3280,Avenue,774.61,0.0,,,Revenue,-774.61,-100.0,Red,Daily,PDR,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3281,Avenue,687.51,0.0,,,Revenue,-687.51,-100.0,Red,Daily,PDR,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3282,Avenue,454.61,0.0,,,Revenue,-454.61,-100.0,Red,Daily,Restaurant,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3283,Avenue,66.66,0.0,,,Revenue,-66.66,-100.0,Red,Daily,Restaurant,Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3284,Avenue,893.6499999999999,182.54000000000002,,,Revenue,-711.1099999999999,-79.57365859117104,Red,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3285,Avenue,225.01999999999998,0.0,,,Revenue,-225.01999999999998,-100.0,Red,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3286,Avenue,682.23,0.0,,,Revenue,-682.23,-100.0,Red,Daily,Restaurant,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3287,Avenue,268.35,0.0,,,Revenue,-268.35,-100.0,Red,Daily,Restaurant,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3288,Avenue,975.37,422.7900000000001,,,Revenue,-552.5799999999999,-56.65337256630816,Red,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3289,Avenue,240.82999999999998,104.59,,,Revenue,-136.23999999999998,-56.57102520450109,Red,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3290,Bluebird Chelsea,21.710000000000004,12.38,,,Revenue,-9.330000000000004,-42.97558728696454,Red,Daily,Bar,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3291,Bluebird Chelsea,24.58,0.0,,,Revenue,-24.58,-100.0,Red,Daily,Bar,Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3292,Bluebird Chelsea,75.7,118.89,,,Revenue,43.19,57.05416116248349,lime,Daily,Bar,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
3293,Bluebird Chelsea,20.42,10.42,,,Revenue,-10.000000000000002,-48.97159647404506,Red,Daily,Bar,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3294,Bluebird Chelsea,1771.5100000000002,305.02000000000004,,,Revenue,-1466.4900000000002,-82.78192050849276,Red,Daily,Bar,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3295,Bluebird Chelsea,745.52,111.24,,,Revenue,-634.28,-85.0788711235111,Red,Daily,Bar,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3296,Bluebird Chelsea,1866.7399999999998,333.58000000000004,,,Revenue,-1533.1599999999999,-82.13034487930831,Red,Daily,Bar,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3297,Bluebird Chelsea,867.95,345.0,,,Revenue,-522.95,-60.25116654185149,Red,Daily,Bar,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3298,Bluebird Chelsea,1785.7800000000004,2229.25,,,Revenue,443.4699999999996,24.83340613065436,lime,Daily,Restaurant,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,lime
3299,Bluebird Chelsea,118.31,360.85,,,Revenue,242.54000000000002,205.00380356690053,lime,Daily,Restaurant,Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,lime
3300,Bluebird Chelsea,1383.9099999999999,1888.05,,,Revenue,504.1400000000001,36.42866949440355,lime,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
3301,Bluebird Chelsea,132.72,305.62,,,Revenue,172.9,130.27426160337555,lime,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
3302,Bluebird Chelsea,2028.4600000000003,3582.8799999999997,,,Revenue,1554.4199999999994,76.6305473117537,lime,Daily,Restaurant,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,limegreen
3303,Bluebird Chelsea,659.88,1010.78,,,Revenue,350.9,53.17633509122871,lime,Daily,Restaurant,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,limegreen
3304,Bluebird Chelsea,2748.58,5413.64,,,Revenue,2665.0600000000004,96.96134003740114,lime,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
3305,Bluebird Chelsea,1305.78,2054.6699999999996,,,Revenue,748.8899999999996,57.35192758351327,lime,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
3306,Bluebird Chelsea,0.0,26.2,,,Revenue,26.2,100.0,lime,Daily,Retail & Other,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,lime
3307,Bluebird Chelsea,0.0,14.76,,,Revenue,14.76,100.0,lime,Daily,Retail & Other,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
3308,Bluebird Chelsea,0.0,23.81,,,Revenue,23.81,100.0,lime,Daily,Retail & Other,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,limegreen
3309,Blueprint Café,306.04999999999995,0.0,,,Revenue,-306.04999999999995,-100.0,Red,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3310,Blueprint Café,48.34,0.0,,,Revenue,-48.34,-100.0,Red,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3311,Blueprint Café,163.23000000000002,0.0,,,Revenue,-163.23000000000002,-100.0,Red,Daily,Restaurant,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3312,Blueprint Café,10.83,0.0,,,Revenue,-10.83,-100.0,Red,Daily,Restaurant,Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
3313,Butlers Wharf Chophouse,72.91,0.0,,,Revenue,-72.91,-100.0,Red,Daily,Bar,Non-Wine,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
3314,Butlers Wharf Chophouse,60.050000000000004,0.0,,,Revenue,-60.050000000000004,-100.0,Red,Daily,Bar,Non-Wine,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
3315,Butlers Wharf Chophouse,162.75,0.0,,,Revenue,-162.75,-100.0,Red,Daily,Bar,Non-Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3316,Butlers Wharf Chophouse,45.41,0.0,,,Revenue,-45.41,-100.0,Red,Daily,Bar,Wine,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
3317,Butlers Wharf Chophouse,27.1,24.16,,,Revenue,-2.9400000000000013,-10.848708487084876,Red,Daily,Bar,Non-Wine,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
